일시,자치구,승차총승객수,하차총승객수
20200209,마포구,179270,178344
20200209,서대문구,17379,17145
20200209,서초구,99156,99629
20200209,성동구,64708,66690
20200209,성북구,54639,51055
20200209,송파구,101208,102956
20200209,양천구,37153,36908
20200209,영등포구,117805,116737
20200209,용산구,62469,59087
20200209,은평구,81924,81531
20200209,종로구,116454,118233
20200209,중구,122580,124985
20200209,중랑구,39318,38898
20200210,강남구,617861,645986
20200210,강동구,155994,152007
20200210,강북구,82094,79709
20200210,강서구,245925,237662
20200210,관악구,123892,119376
20200210,광진구,132092,130857
20200210,구로구,212745,212238
20200210,금천구,98788,102592
20200210,노원구,195723,192472
20200210,도봉구,66475,65117
20200210,동대문구,100901,98918
20200210,동작구,210141,209429
20200210,마포구,293418,301394
20200210,서대문구,34495,33231
20200210,서초구,151686,152166
20200210,성동구,154855,157440
20200210,성북구,110434,104161
20200210,송파구,220839,220069
20200210,양천구,77089,77515
20200210,영등포구,292251,297594
20200210,용산구,97820,99789
20200210,은평구,172824,166446
20200210,종로구,252663,255275
20200210,중구,310208,316075
20200210,중랑구,76162,74548
20200211,강남구,635360,666122
20200211,강동구,161919,157593
20200211,강북구,84508,81820
20200211,강서구,251995,242945
20200211,관악구,128153,122635
20200211,광진구,137869,136381
20200211,구로구,218131,217779
20200211,금천구,100056,103788
20200211,노원구,203770,200514
20200211,도봉구,68753,67411
20200211,동대문구,103103,100762
20200211,동작구,217538,215904
20200211,마포구,304381,313159
20200211,서대문구,35676,34324
20200211,서초구,161365,163725
20200211,성동구,161024,163811
20200211,성북구,113344,106720
20200211,송파구,227566,225377
20200211,양천구,81169,81995
20200211,영등포구,301248,307201
20200211,용산구,100314,102362
20200211,은평구,177219,170917
20200211,종로구,261092,263637
20200211,중구,318336,324890
20200211,중랑구,78126,76314
20200212,강남구,623300,651092
20200212,강동구,158305,154608
20200212,강북구,82105,79399
20200212,강서구,244873,237445
20200212,관악구,124178,119773
20200212,광진구,132286,130656
20200212,구로구,213142,212997
20200212,금천구,97407,100837
20200212,노원구,196998,193592
20200212,도봉구,64432,63637
20200212,동대문구,98355,96099
20200212,동작구,212153,209519
20200212,마포구,294743,304012
20200212,서대문구,34216,32921
20200212,서초구,158026,161117
20200212,성동구,157965,160880
20200212,성북구,110060,103985
20200212,송파구,224525,222305
20200212,양천구,79281,79849
20200212,영등포구,294666,299958
20200212,용산구,98409,100272
20200212,은평구,171456,165194
20200212,종로구,251180,252092
20200212,중구,313208,318326
20200212,중랑구,75644,73917
20200213,강남구,641957,674896
20200213,강동구,164683,159355
20200213,강북구,84651,82363
20200213,강서구,253808,244851
20200213,관악구,128842,123676
20200213,광진구,140283,139055
20200213,구로구,221321,220500
20200213,금천구,99611,103655
20200213,노원구,206071,201849
20200213,도봉구,69627,68252
20200213,동대문구,104571,102783
20200213,동작구,221752,219435
20200213,마포구,311866,323834
20200213,서대문구,35660,34242
20200213,서초구,168165,171375
20200213,성동구,162790,165528
20200213,성북구,114863,107861
20200213,송파구,232755,229992
20200213,양천구,81849,82379
20200213,영등포구,305056,311469
20200213,용산구,104667,107111
20200213,은평구,178469,171521
20200213,종로구,265728,268650
20200213,중구,322557,330072
20200213,중랑구,78955,76816
20200214,강남구,669977,709665
20200214,강동구,171517,165880
20200214,강북구,89078,85808
20200214,강서구,265101,252494
20200214,관악구,135071,127859
20200214,광진구,148519,149706
20200214,구로구,230778,230084
20200214,금천구,101257,104498
20200214,노원구,213804,208341
20200214,도봉구,71964,70609
20200214,동대문구,109078,105559
20200214,동작구,235638,232505
20200214,마포구,333365,354115
20200214,서대문구,37700,35694
20200214,서초구,183703,190034
20200214,성동구,168646,171516
20200214,성북구,118611,109068
20200214,송파구,241872,238190
20200214,양천구,85195,85311
20200214,영등포구,319513,324666
20200214,용산구,116655,123354
20200214,은평구,185796,176284
20200214,종로구,277035,281916
20200214,중구,328934,336311
20200214,중랑구,81744,78588
20200215,강남구,392373,410998
20200215,강동구,114420,111501
20200215,강북구,64747,61791
20200215,강서구,172793,166311
20200215,관악구,99047,93269
20200215,광진구,116141,117198
20200215,구로구,155008,154640
20200215,금천구,38895,39223
20200215,노원구,151931,148810
20200215,도봉구,54441,53848
20200215,동대문구,79626,77220
20200215,동작구,172980,170751
20200215,마포구,263552,278324
20200215,서대문구,27057,26594
20200215,서초구,142881,145173
20200215,성동구,102674,104332
20200215,성북구,80298,73079
20200215,송파구,153300,149452
20200215,양천구,54798,53927
20200215,영등포구,182186,184883
20200215,용산구,87321,93423
20200215,은평구,123192,118716
20200215,종로구,199283,202947
20200215,중구,191546,191398
20200215,중랑구,60077,58012
20200216,강남구,236123,237709
20200216,강동구,80878,80080
20200216,강북구,45809,43762
20200216,강서구,123473,122243
20200216,관악구,70272,69372
20200216,광진구,83842,83907
20200216,구로구,103177,103244
20200216,금천구,25272,26153
20200216,노원구,108012,106239
20200216,도봉구,38792,38693
20200216,동대문구,53206,51984
20200216,동작구,117361,119222
20200216,마포구,189419,187368
20200216,서대문구,18041,17925
20200216,서초구,109659,109458
20200216,성동구,67448,69166
20200216,성북구,56720,52945
20200216,송파구,107291,108989
20200216,양천구,37306,37485
20200216,영등포구,127544,127345
20200216,용산구,70445,66180
20200216,은평구,85980,85457
20200216,종로구,119159,120363
20200216,중구,128520,130507
20200216,중랑구,41314,40950
20200217,강남구,642147,674116
20200217,강동구,164157,160006
20200217,강북구,82121,79798
20200217,강서구,250966,242746
20200217,관악구,124933,120451
20200217,광진구,137130,135120
20200217,구로구,217172,216943
20200217,금천구,100320,104518
20200217,노원구,199133,196392
20200217,도봉구,65597,64685
20200217,동대문구,98059,96578
20200217,동작구,213343,212565
20200217,마포구,300721,308389
20200217,서대문구,34819,33517
20200217,서초구,164632,165949
20200217,성동구,160253,162915
20200217,성북구,112469,106084
20200217,송파구,239706,235217
20200217,양천구,80733,81420
20200217,영등포구,299475,306595
20200217,용산구,102948,104901
20200217,은평구,174688,168268
20200217,종로구,248219,250562
20200217,중구,312692,320174
20200217,중랑구,77577,76064
20200218,강남구,646273,674797
20200218,강동구,162300,158549
20200218,강북구,81977,79913
20200218,강서구,252039,243427
20200218,관악구,125868,122069
20200218,광진구,137949,135584
20200218,구로구,218831,217942
20200218,금천구,99050,102905
20200218,노원구,200798,196718
20200218,도봉구,66420,65521
20200218,동대문구,99584,97676
20200218,동작구,216731,214358
20200218,마포구,313552,321976
20200218,서대문구,35111,33729
20200218,서초구,163984,166255
20200218,성동구,161379,164590
20200218,성북구,111460,105583
20200218,송파구,233072,231007
20200218,양천구,80950,81464
20200218,영등포구,302120,307759
20200218,용산구,102967,105053
20200218,은평구,175178,168744
20200218,종로구,252612,253976
20200218,중구,320955,327033
20200218,중랑구,76946,75563
20200219,강남구,644857,675384
20200219,강동구,164199,160008
20200219,강북구,83486,80954
20200219,강서구,254470,245669
20200219,관악구,127810,123149
20200219,광진구,140047,138549
20200219,구로구,219526,219708
20200219,금천구,100329,103893
20200219,노원구,202407,198419
20200219,도봉구,68320,67279
20200219,동대문구,103361,101146
20200219,동작구,221328,218593
20200219,마포구,312976,322945
20200219,서대문구,35937,34867
20200219,서초구,165311,167695
20200219,성동구,160333,163245
20200219,성북구,113136,106704
20200219,송파구,234658,232091
20200219,양천구,82452,82849
20200219,영등포구,304909,310163
20200219,용산구,104828,106944
20200219,은평구,178274,171556
20200219,종로구,259565,260172
20200219,중구,322717,329354
20200219,중랑구,78869,76990
20200220,강남구,633768,666337
20200220,강동구,160908,155721
20200220,강북구,81472,79404
20200220,강서구,252304,241866
20200220,관악구,126327,121120
20200220,광진구,137375,136521
20200220,구로구,217186,216643
20200220,금천구,98505,102695
20200220,노원구,198919,194335
20200220,도봉구,67264,66217
20200220,동대문구,100586,98416
20200220,동작구,217694,215346
20200220,마포구,308681,318376
20200220,서대문구,35179,34073
20200220,서초구,162965,165996
20200220,성동구,156650,159535
20200220,성북구,111836,104910
20200220,송파구,229102,226246
20200220,양천구,80662,81032
20200220,영등포구,300398,306810
20200220,용산구,104027,107055
20200220,은평구,174538,167722
20200220,종로구,251958,254661
20200220,중구,315113,322261
20200220,중랑구,77648,75507
20200221,강남구,622652,657567
20200221,강동구,158200,153317
20200221,강북구,80721,78122
20200221,강서구,246673,234916
20200221,관악구,125750,119279
20200221,광진구,137281,136582
20200221,구로구,211814,211732
20200221,금천구,96405,99184
20200221,노원구,194861,191115
20200221,도봉구,65715,64568
20200221,동대문구,98940,94615
20200221,동작구,214855,210619
20200221,마포구,302811,319112
20200221,서대문구,32981,32259
20200221,서초구,161170,166873
20200221,성동구,153105,154956
20200221,성북구,109652,101968
20200221,송파구,224626,221558
20200221,양천구,78593,79512
20200221,영등포구,297102,301315
20200221,용산구,105975,109993
20200221,은평구,166617,159498
20200221,종로구,237959,238420
20200221,중구,304944,309427
20200221,중랑구,73901,76871
20200222,강남구,319195,332056
20200222,강동구,92677,91052
20200222,강북구,52746,50108
20200222,강서구,140471,135467
20200222,관악구,83785,78993
20200222,광진구,92935,93996
20200222,구로구,122668,122530
20200222,금천구,31063,31563
20200222,노원구,122149,119624
20200222,도봉구,42147,42005
20200222,동대문구,62447,60014
20200222,동작구,136670,134988
20200222,마포구,207260,217177
20200222,서대문구,20574,20111
20200222,서초구,106830,108901
20200222,성동구,80327,81127
20200222,성북구,66604,61102
20200222,송파구,123048,120311
20200222,양천구,44805,44470
20200222,영등포구,148049,150516
20200222,용산구,68379,73003
20200222,은평구,95057,91640
20200222,종로구,136575,138287
20200222,중구,153361,153815
20200222,중랑구,49811,48314
20200223,강남구,177732,179968
20200223,강동구,60718,60075
20200223,강북구,37256,35681
20200223,강서구,96051,93763
20200223,관악구,55567,54736
20200223,광진구,65618,65443
20200223,구로구,76759,76013
20200223,금천구,19587,20101
20200223,노원구,85108,83227
20200223,도봉구,32131,31671
20200223,동대문구,41591,41163
20200223,동작구,87995,89506
20200223,마포구,146486,144261
20200223,서대문구,13301,13531
20200223,서초구,72029,72188
20200223,성동구,54848,56056
20200223,성북구,46408,43529
20200223,송파구,77446,79785
20200223,양천구,28564,28743
20200223,영등포구,94142,93982
20200223,용산구,50691,47627
20200223,은평구,63999,63555
20200223,종로구,85191,86920
20200223,중구,106404,109540
20200223,중랑구,33763,33180
20200224,강남구,524717,548433
20200224,강동구,134119,131039
20200224,강북구,71420,69967
20200224,강서구,213314,205741
20200224,관악구,108623,104664
20200224,광진구,112126,110870
20200224,구로구,185622,185456
20200224,금천구,89564,93456
20200224,노원구,170057,166947
20200224,도봉구,57847,56983
20200224,동대문구,84553,82754
20200224,동작구,176719,175597
20200224,마포구,243443,248707
20200224,서대문구,29257,28084
20200224,서초구,122870,123857
20200224,성동구,135405,138068
20200224,성북구,97371,92246
20200224,송파구,187984,186910
20200224,양천구,67836,68748
20200224,영등포구,254273,259009
20200224,용산구,83734,85266
20200224,은평구,144128,138665
20200224,종로구,204049,204636
20200224,중구,269295,273734
20200224,중랑구,67824,66136
20200225,강남구,487015,511381
20200225,강동구,122428,118872
20200225,강북구,65615,64127
20200225,강서구,196307,189924
20200225,관악구,102411,98212
20200225,광진구,103282,101534
